tick,id,x,y,energy
25,5,-5.1109346614869775,13.456614782931503,35
25,6,-12.937382874340637,-13.052700200496488,36
25,1,-13.521381927208852,5.2770504021726286,-3
25,7,-7.253425203187243,15.712507354049356,67
26,5,-4.291782617197986,14.03019121928255,34
26,7,-6.405377107030817,15.18258808981615,66
26,4,-0.6978947008523659,11.812911269218075,16
26,1,-13.229010222486115,4.320745646209593,-4
26,6,-13.539197897492684,-12.254064690449196,35
26,8,-9.685885191656856,-2.6501905628034645,46
26,9,14.337052692371985,2.6822329573862476,64
26,2,13.129805178439387,1.5176190030773564,44
26,0,7.485875316113507,7.566261027425459,-14
26,3,-10.61323770619824,-6.585407536567305,52
27,4,-0.09607967770031778,11.014275759170783,15
27,8,-8.919840748537878,-3.292978172490004,45
27,1,-12.399972649931074,3.7615527427388464,-5
27,0,8.419455742610708,7.92462897697076,-15
27,7,-7.171421550149795,14.53980048012961,65
27,3,-11.594864889645903,-6.77621653194385,51
27,5,-5.198090404234636,13.607572957541851,33
27,6,-13.993188397232231,-11.363058166260828,34
27,2,13.268978279399452,0.5273509343357861,43
27,9,13.446046168183617,3.1362234571257943,63
28,0,9.048776133660546,8.70177493842773,-16
28,2,12.290830678665646,0.3194392435180263,42
28,6,-14.166836574899161,-12.347865919273035,33
28,1,-11.460280029145165,4.103572886064515,-6
28,9,12.617008595628576,2.5770305536550477,62
28,7,-8.000459122704836,15.098993383600357,64
28,5,-5.302618867502289,12.613051062173579,32
28,3,-10.817718928188931,-7.4055369229936865,50
28,8,-9.434878823447931,-2.4358108717878917,44
28,4,0.8602250782627178,10.721904054448046,14
29,3,-10.765382971945987,-6.406907388239112,49
29,1,-11.945089649391502,3.228953178925119,-7
29,7,-8.438830269493913,14.20019933730119,63
29,0,8.305631308183152,9.370905544786588,-17
29,6,-13.607643671428415,-11.518828346717994,32
29,4,1.7874089328295053,10.347297461032134,13
29,5,-6.2874266205144975,12.439402884506649,31
29,2,11.524786235546667,-0.3233483661685132,41
29,9,13.00773972411785,1.6565257002026073,61
29,8,-10.333672869747097,-2.8741820185769695,43
30,0,7.93102471476724,10.298089399353374,-18
30,2,11.947404497287367,-1.229656153205163,40
30,9,13.934923578684636,2.031132293618519,60
30,4,0.9044613399705783,9.877825898246243,12
30,7,-8.578003370453978,13.209931268559618,62
30,3,-10.800282468648488,-5.4075165612200164,48
30,8,-10.316220463309813,-3.8740297137333606,42
30,5,-7.232945196113814,12.113834730049492,30
30,6,-12.716637147240046,-11.97281884645754,31
30,1,-12.532874901683975,2.4199361845501715,-8
31,0,7.1323892047199475,9.696274376201327,-19
31,6,-11.9076201528651,-12.560604098750014,30
31,1,-13.439182688720624,2.842554446290871,-9
31,2,11.090237196585255,-0.7146180782951089,39
31,3,-10.491265474273542,-4.456460044924863,47
31,4,0.047294039268466204,9.36278782333619,11
31,9,14.80954328582403,1.5463226733721822,59
31,7,-7.5781556752975865,13.227383674996902,61
31,5,-6.478235615891042,12.769893759039999,29
31,8,-10.007203468934867,-2.922973197438207,41
32,5,-7.0938970912167,13.55790451264672,28
32,9,14.757207329581087,2.544952208126756,58
32,1,-12.732075907534076,2.1354476651043237,-10
32,8,-11.00172536430314,-2.818444734170554,40
32,0,6.18687062912063,10.021842530658484,-20
32,4,0.9536018263051163,8.94016956159549,10
32,6,-12.82812500631754,-12.16987297026074,29
32,3,-9.784158693086994,-5.16356682611141,46
32,2,11.62015646081846,-1.5626661744515349,38
32,7,-8.556303276031391,13.435295365814662,60
33,9,15.605255425737512,3.074871472359961,57
33,0,5.388235119073337,10.623657553810531,-21
33,5,-7.5006337342925,14.47144997028932,27
33,3,-9.76670628664971,-6.163414521267801,45
33,8,-11.683723724365638,-3.5497984357897248,39
33,6,-12.569305961215019,-13.135798796549809,28
33,4,0.4996113265655693,9.831176085783857,9
33,7,-9.385340848586432,13.994488269285409,59
33,2,11.862078356418127,-0.5923704481755384,37
33,1,-13.728270605625822,2.0482919223566656,-11
34,8,-10.940578898888244,-2.8806678294308665,38
34,7,-10.26828844144536,13.525016706499517,58
34,5,-7.191616739917553,13.520393453994167,26
34,4,1.4982408613201432,9.778840129540914,8
34,3,-10.68721114010215,-5.772683392778528,44
34,0,6.375923459668474,10.780092018850763,-22
34,1,-12.743462852613614,1.8746437446897353,-12
34,2,12.052887351794672,0.38925673527212556,36
34,9,14.614987356995941,3.2140445733200265,56
34,6,-13.468100007514186,-12.697427649760732,27
35,1,-13.634469376801983,2.328634244429282,-13
35,7,-9.35474298380276,13.118280063423716,57
35,5,-6.3435686437611265,14.050312718227373,25
35,2,13.01414904773299,0.11361937945512651,35
35,4,1.3937123980524897,8.784318234172641,7
35,8,-10.049572374699876,-3.3346583291704133,37
35,6,-12.486472824066523,-12.506618654384187,26
35,3,-11.202249215012204,-4.915516092076416,43
35,9,14.390036302652076,4.188414638105262,55
35,0,5.706792853309616,11.523236844328157,-23
36,3,-11.845036824698743,-4.149471648957438,42
36,9,15.335554878251394,4.513982792562419,54
36,7,-10.316004679741079,13.393917419240715,56
36,2,12.10060359009039,-0.2931172636206736,34
36,5,-7.2181883509005225,14.53512233847371,24
36,1,-14.53326342310115,2.767005391218359,-14
36,4,1.995527421204538,9.582953744219934,6
36,8,-10.915597778484315,-3.8346583291704137,36
